Hail ID,Date/Time,Latitude,Longitude,Hail size,
1713,1995-05-24 10:30:00,-36.7200,142.2000,2.0,
1714,1995-08-20 11:00:00,-38.2500,143.9800,4.0,
1715,1995-10-12 06:15:00,-38.2500,144.3300,3.0,
1716,1995-10-12 06:22:00,-38.2500,143.9800,2.0,
1717,1995-10-12 06:30:00,-38.4000,144.7500,4.0,
1718,1995-10-12 07:00:00,-37.6000,144.1800,2.0,
1719,1995-10-12 07:05:00,-37.6000,145.0100,2.0,
1720,1995-10-12 08:07:00,-37.8200,144.9700,2.2,
1721,1995-10-12 08:30:00,-37.5700,145.6500,3.0,
1722,1995-10-12 08:45:00,-38.2000,146.5300,0.0,
1723,1995-10-12 10:00:00,-36.5500,146.7200,3.0,
1724,1995-11-18 05:30:00,-36.0500,146.4700,4.0,
1725,1995-12-17 12:00:00,-37.5600,145.0000,2.0,
1726,1995-12-31 09:00:00,-36.1200,147.2000,3.0,
1727,1996-01-06 01:45:00,-37.2400,144.3000,2.0,
1728,1996-01-06 07:30:00,-37.8300,143.2100,2.0,
1729,1996-01-20 03:20:00,-37.8200,144.9700,2.0,
1730,1996-01-24 00:55:00,-38.3500,143.6000,2.0,
1731,1996-06-27 07:07:00,-37.8200,144.9700,2.0,
1732,1996-09-09 20:00:00,-36.8900,147.0600,0.0,
1733,1996-09-18 07:35:00,-37.0300,141.2800,2.0,
1734,1996-09-18 09:40:00,-37.8300,142.0600,2.0,
1735,1996-09-18 12:30:00,-38.2000,144.4500,4.0,
1736,1996-10-03 06:30:00,-36.5300,147.3700,2.0,
1737,1996-10-11 07:05:00,-36.8200,146.4800,2.0,
1738,1996-11-02 10:30:00,-37.8200,144.9700,2.0,
1739,1996-11-03 00:10:00,-37.8200,144.9700,2.0,
1740,1996-11-15 09:45:00,-37.2500,144.4400,2.0,
1741,1996-11-16 08:50:00,-37.2500,144.4400,2.0,
1742,1996-11-16 09:30:00,-37.0800,144.2400,2.0,
1743,1996-11-16 09:45:00,-37.3700,144.5000,2.0,
1744,1996-11-16 09:45:00,-37.8200,144.9700,3.0,
1745,1996-11-16 12:00:00,-37.4500,145.4000,4.4,
1746,1996-11-16 12:00:00,-37.4600,145.2300,2.0,
1747,1996-11-16 12:15:00,-37.2800,144.7300,2.0,
1748,1996-11-16 12:30:00,-38.0000,145.9000,2.0,
1749,1996-11-16 12:30:00,-38.2000,146.5000,4.0,
1750,1996-11-23 09:15:00,-36.8700,143.9800,3.0,
1751,1996-11-27 11:40:00,-37.5000,147.8000,2.0,
1752,1996-12-27 12:00:00,-36.7300,147.0000,2.9,
1753,1996-12-27 17:15:00,-36.6100,147.7900,4.0,
1754,1997-01-26 05:45:00,-38.6100,145.6000,5.0,
1755,1997-01-27 03:15:00,-37.2000,142.5000,4.4,
1756,1997-01-27 04:00:00,-37.2700,142.9800,2.0,
1757,1997-01-27 04:00:00,-37.2700,142.9800,2.0,
1758,1997-03-01 20:00:00,-35.9200,145.6500,3.8,
1759,1997-09-03 06:15:00,-36.3700,142.9900,2.9,
1760,1997-09-04 03:15:00,-38.0900,144.3400,2.0,
1761,1997-09-04 05:45:00,-37.8700,147.9900,2.5,
1762,1997-09-04 07:00:00,-37.2100,145.4200,2.0,
1763,1997-11-10 06:00:00,-36.6500,142.1000,2.9,
1764,1997-11-10 07:30:00,-38.0900,144.3400,2.9,
1765,1997-12-13 01:50:00,-36.5500,145.9700,2.9,
1766,1997-12-14 00:01:00,-36.5100,147.2100,2.0,
1767,1998-01-14 03:00:00,-38.4000,143.6000,2.9,
1768,1998-01-24 11:20:00,-37.8200,144.9700,2.9,
1769,1998-10-17 11:00:00,-37.8200,144.9700,6.3,
1770,1998-10-17 11:30:00,-37.8200,144.9700,2.0,
1771,1998-10-17 11:30:00,-38.6100,145.6000,4.4,
1772,1998-10-17 11:45:00,-37.8200,144.9700,0.0,
1773,1998-10-23 06:00:00,-38.4000,143.6000,2.0,
1774,1998-10-23 07:30:00,-38.4100,144.1900,2.0,
1775,1998-12-15 08:03:00,-36.3200,146.6800,2.0,
1776,1998-12-25 06:30:00,-37.8200,144.9700,2.9,
1777,1999-01-22 08:30:00,-37.8200,144.9700,4.4,
1778,1999-01-22 09:30:00,-36.5000,144.6100,6.3,
1779,1999-01-28 04:00:00,-36.6500,142.1000,2.0,
1780,1999-02-01 04:00:00,-37.3000,146.1400,2.0,
1781,1999-02-28 07:00:00,-38.3000,146.4000,2.0,
1782,1999-03-02 00:00:00,-37.8200,144.9700,4.4,
1783,1999-03-02 02:00:00,-38.0900,144.3400,2.0,
1784,1999-03-03 06:50:00,-37.8200,144.9700,2.4,
1785,1999-03-03 08:00:00,-37.0200,145.1600,4.4,
1786,1999-10-10 03:40:00,-36.3800,141.2400,3.0,
1787,1999-10-10 05:00:00,-35.6000,142.6000,4.4,
1788,1999-10-10 05:30:00,-34.5800,142.7700,2.4,
1789,2000-01-10 04:00:00,-37.9800,146.3900,3.0,
1790,2000-02-08 06:00:00,-37.5400,148.9400,2.9,
1791,2000-10-24 04:40:00,-36.6000,146.0000,2.0,
1792,2000-11-28 21:00:00,-38.2000,146.2600,0.0,
1793,2000-11-29 03:00:00,-36.9800,147.1300,4.0,
1794,2001-02-04 07:00:00,-36.5500,145.9700,2.0,
1795,2001-03-11 07:00:00,-36.2000,147.8900,0.0,
1796,2001-08-19 01:00:00,-38.3300,144.7500,2.0,
1797,2001-12-02 06:45:00,-35.3300,141.0000,2.0,
1798,2001-12-02 18:50:00,-38.0800,146.6200,3.0,
1799,2001-12-23 17:00:00,-37.8300,147.5900,4.0,
1800,2002-02-01 08:35:00,-37.8200,144.9700,4.4,
1801,2002-02-02 04:00:00,-37.6000,149.7300,2.0,
1802,2002-02-07 14:00:00,-37.0400,143.4800,0.0,
1803,2002-02-16 04:30:00,-36.2000,147.8900,4.0,
1804,2002-02-25 10:30:00,-36.7700,144.2700,0.0,
1805,2002-03-25 00:00:00,-37.9100,145.9700,0.0,
1806,2002-03-25 06:00:00,-38.0900,144.3400,2.0,
1807,2002-03-25 08:30:00,-37.8200,144.9700,2.9,
1808,2002-11-26 00:50:00,-36.3200,146.6800,4.4,
1809,2002-11-26 01:00:00,-36.5500,145.9700,4.0,
1810,2003-02-19 10:30:00,-36.2000,147.8900,2.0,
1811,2003-02-27 03:00:00,-36.3800,145.4000,2.0,
1812,2003-03-19 04:30:00,-37.8300,142.0600,6.0,
1813,2003-03-29 08:00:00,-37.1000,147.6000,0.0,
1814,2003-04-11 05:30:00,-38.3000,142.7000,4.4,
1815,2003-05-19 06:10:00,-36.3670,146.7170,4.4,
1816,2003-09-14 05:30:00,-37.8200,144.9700,2.0,
1817,2003-10-15 06:30:00,-36.4000,145.9000,7.0,
1818,2003-10-25 02:40:00,-37.5200,143.7800,2.5,
1819,2003-10-31 05:30:00,-37.3800,145.4700,2.0,
1820,2003-11-20 02:40:00,-36.1600,146.0100,2.0,
1821,2003-12-01 07:10:00,-36.0600,146.4800,4.0,
1822,2003-12-01 10:00:00,-36.3500,146.3400,0.0,
1823,2003-12-02 01:30:00,-37.8200,144.9700,4.4,
1824,2003-12-02 02:30:00,-37.2600,147.7000,4.4,
1825,2003-12-02 06:30:00,-37.4000,144.2800,2.0,
1826,2003-12-02 07:30:00,-37.4600,145.2300,6.0,
1827,2003-12-02 13:00:00,-37.8200,144.9700,2.0,
1828,2003-12-03 05:00:00,-37.6600,145.3800,3.5,
1829,2003-12-03 07:00:00,-36.7000,145.8800,4.0,
1830,2003-12-04 04:00:00,-37.6900,148.4600,2.0,
1831,2003-12-04 04:30:00,-37.3000,146.1400,3.0,
1832,2003-12-04 06:00:00,-37.9300,146.6500,4.4,
1833,2004-06-09 07:00:00,-36.0000,146.9000,2.0,
1834,2004-08-21 06:30:00,-38.6100,145.6000,2.5,
1835,2004-11-01 06:00:00,-38.0800,146.3000,4.0,
1836,2004-12-06 07:50:00,-37.6000,144.2300,2.9,
1837,2004-12-06 08:00:00,-37.5700,144.7300,3.0,
1838,2004-12-09 02:30:00,-36.3200,146.6800,3.0,
1839,2004-12-09 02:30:00,-37.3500,144.7430,4.0,
1840,2004-12-09 03:30:00,-37.6560,145.5200,2.5,
1841,2004-12-10 04:30:00,-37.8300,142.0600,4.0,
1842,2004-12-10 04:40:00,-36.6500,142.1000,2.5,
1843,2004-12-10 06:30:00,-37.5200,143.7800,4.4,
1844,2004-12-10 07:00:00,-36.7600,144.2700,4.0,
1845,2004-12-10 08:30:00,-35.2700,141.1800,4.4,
1846,2004-12-12 03:15:00,-37.6800,144.5800,2.9,
1847,2004-12-13 02:30:00,-36.6100,147.7900,2.5,
1848,2005-01-20 14:30:00,-35.9200,145.6500,2.5,
1849,2005-01-26 14:30:00,-38.0900,144.3400,2.5,
1850,2005-01-26 15:30:00,-38.1800,146.2900,2.5,
1851,2005-01-27 16:15:00,-37.6900,143.3600,2.0,
1852,2005-03-01 07:55:00,-38.1100,147.1300,2.0,
1853,2005-03-01 12:20:00,-36.9600,147.7000,4.4,
1854,2005-09-09 12:00:00,-36.6600,142.8800,2.0,
1855,2005-09-09 16:15:00,-38.4500,145.2400,2.9,
1856,2005-09-10 05:15:00,38.3100,146.4100,3.5,
1857,2005-09-28 20:00:00,-37.8177,144.9756,2.0,
1858,2005-10-13 07:40:00,36.6100,147.7900,2.0,
1859,2005-10-23 07:00:00,38.6400,143.5100,5.0,
1860,2005-10-23 07:00:00,37.5200,143.7800,3.0,
1861,2005-10-23 13:30:00,-37.7900,145.0820,2.0,
1862,2005-10-24 02:30:00,-36.9108,146.6993,3.8,
1863,2005-10-24 04:45:00,-38.8000,146.0400,3.0,
1864,2005-11-25 06:25:00,-36.9108,146.6993,0.0,
1865,2005-12-02 02:15:00,-36.1250,146.8846,0.0,
1866,2005-12-05 19:00:00,-34.7632,142.2754,4.4,
1867,2005-12-06 09:30:00,-37.3884,144.3242,2.4,
1868,2005-12-06 14:30:00,-36.3933,146.4482,3.0,
1869,2005-12-06 14:45:00,-36.5575,146.7252,2.0,
1870,2005-12-06 18:15:00,-36.1250,146.8846,2.0,
1871,2006-01-19 12:15:00,-37.4076,142.4126,3.0,
1872,2006-01-20 05:25:00,-37.6853,143.3625,4.4,
1873,2006-01-20 06:25:00,-37.2958,143.7857,2.0,
1874,2006-01-20 06:50:00,-37.7847,144.9424,2.0,
1875,2006-01-20 07:50:00,-37.5813,144.7136,2.0,
1876,2006-01-20 08:30:00,-38.1353,144.7056,2.5,
1877,2006-01-21 08:45:00,-37.3568,144.5285,4.0,
1878,2006-01-21 10:30:00,-37.2406,144.3678,3.0,
1879,2006-04-21 04:30:00,-37.6563,145.5184,2.0,
1880,2007-01-16 04:30:00,-37.8789,145.4169,3.0,
1881,2007-01-16 07:20:00,-38.6294,145.7272,2.0,
1882,2007-02-19 06:20:00,-36.9108,146.6993,2.0,
1883,2007-02-21 06:10:00,-37.6589,145.3744,4.2,
1884,2007-02-23 09:00:00,-37.9640,146.9842,4.0,
1885,2007-02-26 07:00:00,-37.4076,142.4126,2.0,
1886,2007-05-03 03:15:00,-36.9108,146.6993,0.0,
1887,2007-05-17 10:30:00,-38.2219,141.6229,4.0,
1888,2007-10-28 07:10:00,-36.5575,146.7252,2.5,
1889,2007-10-28 07:40:00,-36.7254,146.9632,2.5,
1890,2007-10-28 08:10:00,-36.3608,146.6892,2.0,
1891,2007-10-28 09:55:00,-36.3608,146.6892,3.0,
1892,2007-12-03 04:30:00,-37.7187,145.1473,3.0,
1893,2007-12-20 05:00:00,-37.9670,145.0682,4.0,
1894,2007-12-20 05:20:00,-36.7961,144.2363,4.5,
1895,2007-12-20 05:50:00,-37.5718,143.8876,4.5,
1896,2007-12-20 07:45:00,-37.2770,144.7319,2.5,
1897,2008-03-24 06:30:00,-37.4257,143.8922,2.0,
1898,2008-03-24 06:30:00,-34.1927,142.1572,2.0,
1899,2008-03-24 06:50:00,-37.1518,142.8538,3.0,
1900,2008-09-19 07:30:00,-37.9593,145.2084,4.0,
1999,1979-03-23 06:30:00,-27.6167,152.7583,4.0,
2000,1979-04-27 08:30:00,-27.4983,153.0317,4.0,
2001,1979-10-03 11:00:00,-28.0161,148.4828,1.0,
2002,1979-10-04 06:30:00,-24.9522,152.0322,1.0,
2003,1979-10-11 11:00:00,-27.4983,153.0317,2.0,
2004,1979-11-07 09:00:00,-28.2858,152.2425,2.5,
2005,1979-11-16 08:30:00,-28.0067,152.6800,1.0,
2006,1979-11-16 09:45:00,-27.4983,153.0317,4.0,
2007,1979-11-18 06:00:00,-27.1333,151.1833,5.0,
2008,1979-11-20 12:00:00,-27.9900,152.9960,0.0,
2009,1979-11-20 12:50:00,-27.4500,153.0300,0.0,
2010,1979-12-14 07:00:00,-24.4100,149.8350,1.5,
2011,1979-12-20 04:00:00,-27.5356,151.2019,2.9,
2012,1979-12-20 05:00:00,-26.1933,152.8200,1.0,
2013,1979-12-20 07:30:00,-27.6167,152.7583,4.0,
2014,1980-01-10 08:30:00,-27.9666,11.1833,4.0,
2015,1980-01-12 06:00:00,-28.2708,153.0717,1.0,
2016,1980-01-20 04:00:00,-27.4983,153.0317,4.0,
2017,1980-06-01 14:00:00,-24.9333,152.1666,4.0,
2018,1980-10-19 06:30:00,-26.9500,149.1833,1.0,
2019,1980-11-10 00:45:00,-27.4983,153.0317,2.0,
2020,1980-11-22 09:00:00,-27.4983,153.0317,4.0,
2021,1980-12-15 07:00:00,-26.8667,150.9167,1.5,
2022,1980-12-16 08:40:00,-27.4983,153.0317,6.3,
2023,1980-12-27 07:30:00,-28.1666,151.7000,6.3,
2024,1980-12-29 09:00:00,-26.1100,152.0525,1.0,
2025,1981-02-22 07:30:00,-27.4983,153.0317,1.0,
2026,1981-04-25 05:00:00,-27.5550,152.2750,2.9,
2027,1981-11-29 06:00:00,-26.6250,152.9700,1.0,
2028,1981-12-10 07:30:00,-18.6500,146.1750,1.0,
2029,1981-12-30 06:00:00,-27.3833,152.3500,4.0,
2030,1982-04-27 08:30:00,-28.1333,153.4833,4.0,
2031,1982-09-20 05:00:00,-27.4983,153.0317,1.5,
2032,1982-09-26 05:00:00,-26.6833,150.8833,1.5,
2033,1982-12-06 07:10:00,-36.9081,143.3375,7.5,
2034,1982-12-08 06:15:00,-27.4983,153.0317,2.9,
2035,1982-12-08 09:00:00,-18.6500,146.1750,4.0,
2036,1982-12-09 06:30:00,-27.4983,153.0317,2.0,
2037,1982-12-12 04:30:00,-26.9167,151.2667,5.0,
2038,1982-12-15 07:00:00,-28.7333,151.6667,4.0,
2039,1982-12-17 07:00:00,-28.7333,151.6667,4.0,
2040,1982-12-19 11:00:00,-28.7333,151.6667,4.0,
2041,1983-01-10 05:30:00,-26.2767,152.0250,4.0,
2042,1983-09-04 07:45:00,-26.1933,152.8200,2.0,
2043,1983-09-07 12:00:00,-28.2061,152.1003,2.0,
2044,1983-09-14 13:30:00,-27.6167,152.7583,4.0,
2045,1983-10-04 05:15:00,-27.4983,153.0317,2.0,
2046,1983-10-13 02:00:00,-27.3817,151.9233,2.9,
2047,1983-10-24 06:25:00,-27.8333,151.5833,2.9,
2048,1983-12-27 05:30:00,-27.4983,153.0317,4.0,
2049,1984-01-03 06:00:00,-20.1133,138.8033,1.0,
2050,1984-01-04 07:00:00,-26.5833,149.1166,3.8,
2051,1985-01-06 06:15:00,-27.4983,153.0317,4.0,
2052,1985-01-07 09:30:00,-28.3394,152.2944,2.9,
2053,1985-01-18 06:30:00,-27.4983,153.0317,6.3,
2054,1985-02-28 06:00:00,-27.4983,153.0317,1.0,
2055,1985-10-13 05:00:00,-27.4983,153.0317,7.5,
2056,1985-10-25 03:00:00,-16.9867,145.3400,4.0,
2057,1985-12-01 06:00:00,-27.4983,153.0317,2.9,
2058,1985-12-01 17:00:00,-27.2166,145.3166,2.0,
2059,1985-12-02 05:00:00,-24.4167,148.0500,1.0,
2060,1985-12-13 07:00:00,-24.5617,150.6533,4.0,
2061,1986-02-07 05:30:00,-28.7333,151.6667,4.0,
2062,1986-02-11 13:00:00,-26.4478,150.8925,4.0,
2063,1986-03-09 05:30:00,-27.4983,153.0317,2.9,
2064,1986-10-06 05:00:00,-27.4983,153.0317,2.0,
2065,1986-12-24 23:00:00,-27.4983,153.0317,1.0,
2066,1986-12-25 06:00:00,-27.3817,151.9233,6.3,
2067,1986-12-26 11:00:00,-27.1233,151.0567,2.0,
2068,1987-10-10 07:00:00,-23.5111,148.1722,2.9,
2069,1987-10-19 04:00:00,-27.4983,153.0317,6.3,
2070,1987-10-23 03:30:00,-26.6250,152.9700,4.0,
2071,1987-11-11 06:40:00,-27.4983,153.0317,6.3,
2072,1987-11-24 04:00:00,-27.8800,153.3500,1.0,
2073,1987-11-24 04:30:00,-28.2061,152.1003,2.0,
2074,1987-11-24 05:00:00,-27.4983,153.0317,6.3,
2075,1987-11-28 07:00:00,-21.4333,149.2166,4.0,
2076,1988-10-25 03:45:00,-25.5666,152.7000,6.3,
2077,1988-11-20 05:00:00,-17.2533,145.4850,1.0,
2078,1988-11-21 04:00:00,-23.5111,148.1722,1.0,
2079,1988-11-21 05:00:00,-17.1333,145.2166,1.0,
2080,1988-11-22 06:00:00,-23.5833,149.9500,4.0,
2081,1988-11-22 07:30:00,-25.2900,152.8178,6.3,
2082,1989-01-27 05:00:00,-27.6600,152.9900,4.4,
2083,1989-01-31 07:30:00,-26.7700,152.8900,4.4,
2084,1989-02-10 08:30:00,-27.6800,152.7000,0.0,
2085,1989-11-04 23:23:00,-27.3720,151.5900,4.5,
2086,1990-02-09 08:00:00,-27.6800,152.0500,4.0,
2087,1990-03-07 02:00:00,-27.4500,153.0300,1.5,
2088,1990-10-16 04:30:00,-27.4500,153.0300,1.5,
2089,1990-11-02 06:00:00,-27.4500,153.0300,5.0,
2090,1990-11-04 06:00:00,-27.6200,152.7600,4.4,
2091,1990-11-04 10:15:00,-27.6800,152.0500,0.0,
2092,1990-12-21 07:00:00,-27.8100,152.6700,2.9,
2093,1991-01-23 09:00:00,-27.6800,152.0500,4.4,
2094,1991-10-25 06:00:00,-27.3400,150.0600,6.3,
2095,1991-11-30 07:30:00,-28.0000,153.4000,4.4,
2096,1991-12-22 04:00:00,-27.4700,152.5800,6.3,
2097,1992-01-01 06:00:00,-27.4200,153.0200,0.0,
2098,1992-01-07 06:00:00,-27.4200,153.0200,1.5,
2099,1992-02-12 12:20:00,-23.1000,150.7300,3.8,
2100,1992-03-22 07:00:00,-27.2000,152.9700,5.0,
2101,1992-09-29 05:00:00,-28.0000,153.4000,2.5,
2102,1992-11-05 05:00:00,-27.2200,151.8900,4.4,
2103,1992-11-18 10:00:00,-27.6600,152.9900,0.5,
2104,1992-11-19 08:00:00,-25.7000,150.9600,2.0,
2105,1992-11-29 02:30:00,-27.5500,152.9200,4.4,
2106,1992-11-29 02:30:00,-26.7000,153.0900,6.3,
2107,1992-11-29 03:00:00,-25.5300,152.7800,4.4,
2108,1992-11-29 04:10:00,-24.9800,152.2000,7.5,
2109,1992-12-05 06:30:00,-27.6200,152.7600,4.4,
2110,1992-12-08 07:30:00,-27.2200,151.6800,2.5,
2111,1992-12-09 04:00:00,-26.5200,151.4500,1.5,
2112,1992-12-14 12:30:00,-28.6600,151.9300,4.4,
2113,1992-12-30 05:50:00,-23.6200,144.2100,0.5,
2114,1993-01-08 03:00:00,-27.4200,153.0300,4.4,
2115,1993-10-29 05:10:00,-27.4208,153.0175,4.4,
2116,1993-12-05 05:30:00,-27.5550,152.2750,4.4,
2117,1994-10-20 06:00:00,-27.2500,153.0400,0.5,
2118,1994-11-02 05:50:00,-22.7000,149.7000,6.3,
2119,1994-11-02 06:20:00,-21.1558,148.8692,3.8,
2120,1994-11-02 06:30:00,-21.3000,149.0000,4.4,
2121,1994-11-02 09:20:00,-23.8000,151.1400,2.0,
2122,1994-11-02 09:30:00,-23.8500,148.7700,2.0,
2123,1994-11-02 16:00:00,-22.8150,149.8917,6.3,
2124,1994-11-03 06:20:00,-20.8983,148.7733,0.0,
2125,1994-11-04 04:20:00,-27.8400,153.2700,5.0,
2126,1994-11-04 04:20:00,-26.2600,152.8683,6.3,
2127,1994-11-21 15:30:00,-27.5700,153.2000,0.5,
2128,1994-12-10 11:15:00,-27.1167,152.9333,1.0,
2129,1995-01-05 06:00:00,-24.4700,144.2700,0.0,
2130,1995-01-08 05:30:00,-26.6000,151.9000,1.0,
2131,1995-01-29 12:40:00,-27.4900,153.0200,0.5,
2132,1995-03-25 06:30:00,-27.6000,153.0000,4.4,
2133,1995-04-05 06:30:00,-27.4200,153.0300,0.5,
2134,1995-10-31 05:30:00,-26.3500,152.6300,4.4,
2135,1995-10-31 06:30:00,-25.8400,152.6300,6.3,
2136,1995-10-31 07:00:00,-25.8400,152.6300,4.4,
2137,1995-10-31 07:30:00,-27.6200,152.7600,4.4,
2138,1995-11-03 12:00:00,-27.7600,151.4400,0.0,
2139,1995-11-04 13:30:00,-26.4800,152.0500,4.4,
2140,1995-11-05 07:00:00,-27.6600,152.4600,4.4,
2141,1995-11-06 04:15:00,-27.6200,152.7600,6.3,
2142,1995-11-07 07:20:00,-24.4200,151.3200,4.4,
2143,1995-11-08 04:30:00,-26.6800,152.9600,6.3,
2144,1995-11-08 07:00:00,-26.1000,152.6000,2.0,
2145,1995-12-04 08:00:00,-27.9100,148.6500,0.0,
2146,1995-12-05 04:45:00,-26.1800,148.4000,2.9,
2147,1995-12-16 11:00:00,-28.6600,151.9300,4.4,
2148,1995-12-17 22:00:00,-27.5500,153.0300,0.5,
2149,1995-12-18 09:30:00,-27.0900,152.9500,6.3,
2150,1995-12-19 05:00:00,-20.1100,138.8000,0.5,
2151,1995-12-28 07:10:00,-28.2300,152.8700,4.4,
2152,1996-01-28 04:45:00,-27.6200,152.7600,0.5,
2153,1996-01-29 06:45:00,-26.3500,152.6300,4.4,
2154,1996-02-04 07:30:00,-26.4000,145.2000,1.5,
2155,1996-09-23 04:05:00,-23.3772,150.4764,0.0,
2156,1996-10-30 05:00:00,-27.9000,153.4000,0.0,
2157,1996-10-31 04:00:00,-24.9300,151.1100,0.0,
2158,1996-11-05 07:00:00,-24.5900,149.9000,1.5,
2159,1996-11-06 03:00:00,-26.5700,151.4500,0.5,
2160,1996-11-11 00:00:00,-20.5000,148.5000,4.4,
2161,1996-12-10 04:30:00,-27.6600,153.0300,4.4,
2162,1996-12-11 04:45:00,-27.8700,153.0200,4.4,
2163,1996-12-14 06:00:00,-26.6000,148.8000,0.5,
2164,1996-12-29 08:30:00,-28.0100,161.6000,0.0,
2165,1997-03-31 05:20:00,-27.5000,152.9000,4.4,
2166,1997-08-08 02:40:00,-25.6300,152.7100,2.9,
2167,1997-09-22 00:00:00,-27.6600,153.0300,2.0,
2168,1997-09-24 03:40:00,-23.4000,153.8000,4.4,
2169,1997-10-28 05:10:00,-28.2200,152.0300,2.0,
2170,1997-11-09 06:40:00,-28.8500,151.1900,2.0,
2171,1997-11-13 07:40:00,-26.7000,152.0000,2.0,
2172,1997-11-15 05:20:00,-26.4000,145.2000,2.0,
2173,1997-11-30 07:30:00,-27.3700,152.8800,2.0,
2174,1998-01-27 09:30:00,-26.5000,152.1000,2.0,
2175,1998-02-02 04:40:00,-23.3800,150.5200,2.5,
2176,1998-03-18 07:45:00,-27.0900,152.3800,2.0,
2177,1998-04-01 08:20:00,-24.1500,150.4000,2.0,
2178,1998-04-10 06:15:00,-27.2000,153.1000,4.4,
2179,1998-04-10 07:00:00,-27.6200,152.7600,2.0,
2180,1998-10-13 00:00:00,-27.4700,153.0300,5.0,
2181,1998-10-13 00:20:00,-28.2300,152.0700,4.4,
2182,1998-10-13 02:00:00,-28.0000,152.6800,4.0,
2183,1998-10-13 05:00:00,-27.4700,153.0300,7.5,
2184,1998-10-13 05:30:00,-27.4500,153.0300,2.0,
2185,1998-10-13 07:45:00,-26.3500,152.6300,4.4,
2186,1998-11-24 03:00:00,-27.6600,152.4600,2.0,
2187,1998-11-30 01:00:00,-23.4300,150.4600,4.4,
2188,1998-12-05 05:30:00,-27.7800,152.7300,5.0,
2189,1998-12-05 06:30:00,-27.4700,153.0100,4.4,
2190,1998-12-05 06:30:00,-27.4700,153.0200,4.4,
2191,1998-12-16 05:30:00,-27.4700,153.0200,10.0,
2192,1998-12-18 09:30:00,-28.2900,153.3600,4.4,
2193,1998-12-19 03:00:00,-27.4500,152.3700,7.5,
2194,1999-01-30 05:10:00,-28.5800,148.2300,4.0,
2195,1999-01-30 08:50:00,-28.9700,147.8000,7.5,
2196,1999-01-31 05:40:00,-28.5000,150.9300,0.0,
2197,1999-08-27 05:00:00,-27.5500,152.1300,2.9,
2198,1999-08-29 04:30:00,-23.4300,150.4600,3.8,
2199,1999-10-13 21:00:00,-26.6700,152.0000,0.4,
2200,1999-10-23 08:00:00,-28.7200,151.1900,4.4,
2201,1999-10-26 16:00:00,-28.7200,151.1900,4.4,
2202,1999-10-28 06:00:00,-23.2000,150.5000,4.4,
2203,1999-11-07 04:00:00,-27.4500,153.0300,4.4,
2204,1999-11-07 07:35:00,-27.0900,152.9500,4.4,
2205,1999-11-16 05:20:00,-27.6500,150.8300,4.4,
2206,1999-11-22 10:00:00,-27.6800,152.0500,4.4,
2207,1999-12-10 04:20:00,-28.0000,153.4000,3.0,
2208,1999-12-10 05:50:00,-27.4500,153.0300,4.4,
2209,2000-01-01 04:30:00,-25.2200,152.0300,4.4,
2210,2000-01-01 06:40:00,-27.2000,151.9600,4.4,
2211,2000-01-02 14:15:00,-24.0000,151.2000,2.0,
2212,2000-01-05 07:15:00,-27.4500,153.0300,2.4,
2213,2000-01-08 04:30:00,-26.1800,148.4000,4.4,
2214,2000-07-10 05:30:00,-23.3000,148.1000,2.0,
2215,2000-07-10 06:30:00,-26.9400,152.7600,7.5,
2216,2000-10-28 06:00:00,-17.5000,145.5000,2.0,
2217,2000-11-02 04:30:00,-23.3800,150.5100,4.4,
2218,2001-01-08 09:00:00,-27.5000,152.0000,4.4,
2219,2001-01-19 08:00:00,-19.5700,147.4000,0.0,
2220,2001-04-24 06:45:00,-23.0000,149.5670,4.4,
2221,2001-08-31 04:50:00,-27.8700,153.3200,2.0,
2222,2001-09-05 04:00:00,-25.9800,152.9900,2.5,
2312,1979-11-14 05:00:00,-34.7100,139.0900,4.0,
2313,1979-11-14 05:30:00,-34.5000,139.0000,0.0,
2314,1979-11-14 05:30:00,-33.6000,137.9000,0.0,
2315,1980-04-17 05:00:00,-35.4000,138.9667,0.0,
2316,1981-01-08 10:00:00,-32.8000,134.2000,4.0,
2317,1981-07-03 01:00:00,-37.2167,140.8167,0.0,
2318,1981-07-03 01:00:00,-36.3000,140.8000,0.0,
2319,1981-08-17 01:00:00,-35.0000,138.5000,0.0,
2320,1981-11-27 07:30:00,-29.6500,138.0600,0.0,
2321,1983-03-01 12:00:00,-35.7100,139.6400,3.0,
2322,1983-03-02 05:00:00,-34.7000,138.6000,2.0,
2323,1985-12-06 01:40:00,-34.2500,139.8200,3.0,
2324,1985-12-06 04:30:00,-34.5000,140.6000,3.0,
2325,1986-01-14 05:00:00,-30.6200,130.4100,4.0,
2326,1986-05-07 05:15:00,-35.1000,139.3000,2.4,
2327,1986-05-07 06:15:00,-34.1800,139.9800,2.0,
2328,1986-12-06 05:45:00,-35.4000,138.4000,0.0,
2329,1987-05-12 05:45:00,-35.3000,139.5000,0.0,
2330,1987-10-15 09:00:00,-34.5000,139.0000,5.0,
2331,1987-10-15 11:30:00,-34.5000,140.6000,7.0,
2332,1987-11-19 03:30:00,-35.3000,140.9000,0.0,
2333,1988-01-08 07:15:00,-33.8000,138.6000,2.5,
2334,1988-01-13 05:30:00,-30.6000,130.4000,4.0,
2335,1989-01-29 05:45:00,-33.1000,139.0000,2.9,
